id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,id_v1,id_v1_status,id_v2,id_v2_status,id_v3,id_v3_status,id_i1,id_i1_status,id_i2,id_i2_status,id_i3,id_i3_status,id_frequency,id_frequency_status,id_power_factor,id_power_factor_status,reactive_energy_import,reactive_energy_import_status,reactive_energy_export,reactive_energy_export_status,apparent_energy_import,apparent_energy_import_status,id_stand_energy_kirim,id_stand_energy_kirim_status,rssi,rssi_status
604993.0,22.0,2024-01-01 00:00:00,OPMC_LIFT,893038000.0,229.0,229.0,231.0,4.0,0.0,4.0,49.98,0.8674999999999999,2024-01-01 00:00:15.000,2024-01-01 00:00:15.000,2024-01-01 00:00:15.000,504937597.0,3274874.0,1029184270.0,229.0,original,229.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.98,original,0.8674999999999999,original,504937597.0,original,3274874.0,original,1029184270.0,original,893038000.0,original,-106.0,original
605073.0,22.0,2024-01-01 00:30:00,OPMC_LIFT,893046000.0,229.0,230.0,231.0,4.0,0.0,4.0,50.0,0.8688999999999999,2024-01-01 00:30:15.000,2024-01-01 00:30:15.000,2024-01-01 00:30:15.000,504940288.0,3276074.0,1029192785.0,229.0,original,230.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.0,original,0.8688999999999999,original,504940288.0,original,3276074.0,original,1029192785.0,original,893046000.0,original,-107.0,original
605185.0,22.0,2024-01-01 01:00:00,OPMC_LIFT,893056000.0,229.0,230.0,232.0,4.0,0.0,4.0,49.99,0.8686999999999999,2024-01-01 01:10:30.000,2024-01-01 01:10:30.000,2024-01-01 01:10:30.000,504943891.0,3277674.0,1029204177.0,229.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.99,original,0.8686999999999999,original,504943891.0,original,3277674.0,original,1029204177.0,original,893056000.0,original,-107.0,original
605255.0,22.0,2024-01-01 01:30:00,OPMC_LIFT,893063000.0,229.0,230.0,232.0,4.0,0.0,4.0,50.01,0.8684,2024-01-01 01:40:11.000,2024-01-01 01:40:11.000,2024-01-01 01:40:11.000,504946598.0,3278877.0,1029212728.0,229.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8684,original,504946598.0,original,3278877.0,original,1029212728.0,original,893063000.0,original,-108.0,original
605311.0,22.0,2024-01-01 02:00:00,OPMC_LIFT,893068000.0,230.0,230.0,232.0,4.0,0.0,4.0,49.98,0.8674999999999999,2024-01-01 02:00:16.000,2024-01-01 02:00:16.000,2024-01-01 02:00:16.000,504948410.0,3279677.0,1029218446.0,230.0,original,230.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,49.98,original,0.8674999999999999,original,504948410.0,original,3279677.0,original,1029218446.0,original,893068000.0,original,-101.0,original
605413.0,22.0,2024-01-01 02:30:00,OPMC_LIFT,893078000.0,230.0,231.0,232.0,4.0,0.0,4.0,50.03,0.8674999999999999,2024-01-01 02:40:16.000,2024-01-01 02:40:16.000,2024-01-01 02:40:16.000,504952045.0,3281280.0,1029229912.0,230.0,original,231.0,original,232.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.03,original,0.8674999999999999,original,504952045.0,original,3281280.0,original,1029229912.0,original,893078000.0,original,-102.0,original
605523.0,22.0,2024-01-01 03:00:00,OPMC_LIFT,893088000.0,228.0,228.0,230.0,4.0,0.0,4.0,50.04,0.8668999999999999,2024-01-01 03:20:17.000,2024-01-01 03:20:17.000,2024-01-01 03:20:17.000,504955690.0,3282883.0,1029241400.0,228.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.04,original,0.8668999999999999,original,504955690.0,original,3282883.0,original,1029241400.0,original,893088000.0,original,-108.0,original
605549.0,22.0,2024-01-01 03:30:00,OPMC_LIFT,893090000.0,228.0,228.0,230.0,4.0,0.0,4.0,50.0,0.8666999999999999,2024-01-01 03:30:15.000,2024-01-01 03:30:15.000,2024-01-01 03:30:15.000,504956579.0,3283283.0,1029244222.0,228.0,original,228.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.0,original,0.8666999999999999,original,504956579.0,original,3283283.0,original,1029244222.0,original,893090000.0,original,-109.0,original
605658.0,22.0,2024-01-01 04:00:00,OPMC_LIFT,893100000.0,228.0,229.0,230.0,4.0,0.0,4.0,50.01,0.8683,2024-01-01 04:10:18.000,2024-01-01 04:10:18.000,2024-01-01 04:10:18.000,504960134.0,3284883.0,1029255499.0,228.0,original,229.0,original,230.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.01,original,0.8683,original,504960134.0,original,3284883.0,original,1029255499.0,original,893100000.0,original,-111.0,original
605739.0,22.0,2024-01-01 04:30:00,OPMC_LIFT,893108000.0,228.0,229.0,231.0,4.0,0.0,4.0,50.08,0.8696999999999999,2024-01-01 04:40:16.000,2024-01-01 04:40:16.000,2024-01-01 04:40:16.000,504962803.0,3286083.0,1029263966.0,228.0,original,229.0,original,231.0,original,4.0,original,0.0,gap_too_large,4.0,original,50.08,original,0.8696999999999999,original,504962803.0,original,3286083.0,original,1029263966.0,original,893108000.0,original,-123.0,original
