id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,id_stand_energy_kirim,id_stand_energy_kirim_status,id_v1,id_v1_status,id_v2,id_v2_status,id_v3,id_v3_status,id_i1,id_i1_status,id_i2,id_i2_status,id_i3,id_i3_status,id_frequency,id_frequency_status,id_power_factor,id_power_factor_status,reactive_energy_import,reactive_energy_import_status,reactive_energy_export,reactive_energy_export_status,apparent_energy_import,apparent_energy_import_status,rssi,rssi_status
604998.0,45.0,2024-01-01 00:00:00,WITEL_AHU_L5,25170000.0,229.0,229.0,231.0,0.0,0.0,0.0,49.98,0.7483,2024-01-01 00:00:22.000,2024-01-01 00:00:22.000,2024-01-01 00:00:22.000,34293009.0,24433.0,44154769.0,25170000.0,original,229.0,original,229.0,original,231.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.98,original,0.7483,original,34293009.0,original,24433.0,original,44154769.0,original,-107.0,original
605130.0,45.0,2024-01-01 00:30:00,WITEL_AHU_L5,25170200.0,230.0,229.0,232.0,0.0,0.0,0.0,49.99,0.7465999999999999,2024-01-01 00:50:34.000,2024-01-01 00:50:34.000,2024-01-01 00:50:34.000,34293207.0,24433.0,44155096.0,25170200.0,original,230.0,original,229.0,original,232.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.99,original,0.7465999999999999,original,34293207.0,original,24433.0,original,44155096.0,original,-89.0,original
605161.0,45.0,2024-01-01 01:00:00,WITEL_AHU_L5,25170200.0,230.0,229.0,232.0,0.0,0.0,0.0,49.99,0.7466999999999999,2024-01-01 01:00:35.000,2024-01-01 01:00:35.000,2024-01-01 01:00:35.000,34293247.0,24433.0,44155161.0,25170200.0,original,230.0,original,229.0,original,232.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.99,original,0.7466999999999999,original,34293247.0,original,24433.0,original,44155161.0,original,-93.0,original
605237.0,45.0,2024-01-01 01:30:00,WITEL_AHU_L5,25170400.0,230.0,229.0,232.0,0.0,0.0,0.0,49.96,0.7464999999999999,2024-01-01 01:30:29.000,2024-01-01 01:30:29.000,2024-01-01 01:30:29.000,34293367.0,24433.0,44155358.0,25170400.0,original,230.0,original,229.0,original,232.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.96,original,0.7464999999999999,original,34293367.0,original,24433.0,original,44155358.0,original,-109.0,original
605318.0,45.0,2024-01-01 02:00:00,WITEL_AHU_L5,25170500.0,230.0,230.0,232.0,0.0,0.0,0.0,49.98,0.7461,2024-01-01 02:00:23.000,2024-01-01 02:00:23.000,2024-01-01 02:00:23.000,34293487.0,24433.0,44155556.0,25170500.0,original,230.0,original,230.0,original,232.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.98,original,0.7461,original,34293487.0,original,24433.0,original,44155556.0,original,-109.0,original
605395.0,45.0,2024-01-01 02:30:00,WITEL_AHU_L5,25170700.0,231.0,230.0,232.0,0.0,0.0,0.0,49.97,0.7447999999999999,2024-01-01 02:30:31.000,2024-01-01 02:30:31.000,2024-01-01 02:30:31.000,34293607.0,24433.0,44155754.0,25170700.0,original,231.0,original,230.0,original,232.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.97,original,0.7447999999999999,original,34293607.0,original,24433.0,original,44155754.0,original,-108.0,original
605483.0,45.0,2024-01-01 03:00:00,WITEL_AHU_L5,25170800.0,231.0,230.0,233.0,0.0,0.0,0.0,49.98,0.7455999999999999,2024-01-01 03:00:36.000,2024-01-01 03:00:36.000,2024-01-01 03:00:36.000,34293728.0,24433.0,44155953.0,25170800.0,original,231.0,original,230.0,original,233.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.98,original,0.7455999999999999,original,34293728.0,original,24433.0,original,44155953.0,original,-91.0,original
605584.0,45.0,2024-01-01 03:30:00,WITEL_AHU_L5,25171000.0,229.0,228.0,230.0,0.0,0.0,0.0,49.97,0.7471,2024-01-01 03:40:33.000,2024-01-01 03:40:33.000,2024-01-01 03:40:33.000,34293887.0,24433.0,44156214.0,25171000.0,original,229.0,original,228.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.97,original,0.7471,original,34293887.0,original,24433.0,original,44156214.0,original,-93.0,original
605635.0,45.0,2024-01-01 04:00:00,WITEL_AHU_L5,25171100.0,229.0,228.0,230.0,0.0,0.0,0.0,50.02,0.7465999999999999,2024-01-01 04:00:24.000,2024-01-01 04:00:24.000,2024-01-01 04:00:24.000,34293966.0,24433.0,44156344.0,25171100.0,original,229.0,original,228.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.02,original,0.7465999999999999,original,34293966.0,original,24433.0,original,44156344.0,original,-91.0,original
605744.0,45.0,2024-01-01 04:30:00,WITEL_AHU_L5,25171300.0,229.0,228.0,231.0,0.0,0.0,0.0,50.08,0.7484,2024-01-01 04:40:34.000,2024-01-01 04:40:34.000,2024-01-01 04:40:34.000,34294122.0,24433.0,44156604.0,25171300.0,original,229.0,original,228.0,original,231.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.08,original,0.7484,original,34294122.0,original,24433.0,original,44156604.0,original,-91.0,original
605798.0,45.0,2024-01-01 05:00:00,WITEL_AHU_L5,25171400.0,229.0,228.0,230.0,0.0,0.0,0.0,50.02,0.7454999999999999,2024-01-01 05:00:28.000,2024-01-01 05:00:28.000,2024-01-01 05:00:28.000,34294201.0,24433.0,44156734.0,25171400.0,original,229.0,original,228.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.02,original,0.7454999999999999,original,34294201.0,original,24433.0,original,44156734.0,original,-108.0,original
605877.0,45.0,2024-01-01 05:30:00,WITEL_AHU_L5,25171600.0,228.0,228.0,230.0,0.0,0.0,0.0,50.0,0.7481,2024-01-01 05:30:21.000,2024-01-01 05:30:21.000,2024-01-01 05:30:21.000,34294318.0,24433.0,44156928.0,25171600.0,original,228.0,original,228.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.0,original,0.7481,original,34294318.0,original,24433.0,original,44156928.0,original,-106.0,original
605958.0,45.0,2024-01-01 06:00:00,WITEL_AHU_L5,25171700.0,228.0,228.0,230.0,0.0,0.0,0.0,50.04,0.7466999999999999,2024-01-01 06:00:18.000,2024-01-01 06:00:18.000,2024-01-01 06:00:18.000,34294435.0,24433.0,44157121.0,25171700.0,original,228.0,original,228.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.04,original,0.7466999999999999,original,34294435.0,original,24433.0,original,44157121.0,original,-91.0,original
606036.0,45.0,2024-01-01 06:30:00,WITEL_AHU_L5,25171900.0,228.0,227.0,229.0,0.0,0.0,0.0,50.02,0.7483,2024-01-01 06:30:21.000,2024-01-01 06:30:21.000,2024-01-01 06:30:21.000,34294551.0,24433.0,44157314.0,25171900.0,original,228.0,original,227.0,original,229.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.02,original,0.7483,original,34294551.0,original,24433.0,original,44157314.0,original,-103.0,original
606147.0,45.0,2024-01-01 07:00:00,WITEL_AHU_L5,25172000.0,227.0,227.0,229.0,0.0,0.0,0.0,49.99,0.7481,2024-01-01 07:10:24.000,2024-01-01 07:10:24.000,2024-01-01 07:10:24.000,34294707.0,24433.0,44157572.0,25172000.0,original,227.0,original,227.0,original,229.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.99,original,0.7481,original,34294707.0,original,24433.0,original,44157572.0,original,-91.0,original
606197.0,45.0,2024-01-01 07:30:00,WITEL_AHU_L5,25172100.0,228.0,227.0,230.0,0.0,0.0,0.0,50.05,0.7476999999999999,2024-01-01 07:30:36.000,2024-01-01 07:30:36.000,2024-01-01 07:30:36.000,34294785.0,24433.0,44157701.0,25172100.0,original,228.0,original,227.0,original,230.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.05,original,0.7476999999999999,original,34294785.0,original,24433.0,original,44157701.0,original,-91.0,original
606274.0,45.0,2024-01-01 08:00:00,WITEL_AHU_L5,25172300.0,227.0,227.0,229.0,0.0,0.0,0.0,49.99,0.7484999999999999,2024-01-01 08:00:33.000,2024-01-01 08:00:33.000,2024-01-01 08:00:33.000,34294901.0,24433.0,44157893.0,25172300.0,original,227.0,original,227.0,original,229.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.99,original,0.7484999999999999,original,34294901.0,original,24433.0,original,44157893.0,original,-90.0,original
606344.0,45.0,2024-01-01 08:30:00,WITEL_AHU_L5,25172400.0,227.0,226.0,229.0,0.0,0.0,0.0,49.97,0.7502,2024-01-01 08:30:25.000,2024-01-01 08:30:25.000,2024-01-01 08:30:25.000,34295017.0,24433.0,44158085.0,25172400.0,original,227.0,original,226.0,original,229.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.97,original,0.7502,original,34295017.0,original,24433.0,original,44158085.0,original,-111.0,original
606424.0,45.0,2024-01-01 09:00:00,WITEL_AHU_L5,25172600.0,226.0,226.0,228.0,0.0,0.0,0.0,49.96,0.7503,2024-01-01 09:00:23.000,2024-01-01 09:00:23.000,2024-01-01 09:00:23.000,34295132.0,24433.0,44158276.0,25172600.0,original,226.0,original,226.0,original,228.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.96,original,0.7503,original,34295132.0,original,24433.0,original,44158276.0,original,-90.0,original
606502.0,45.0,2024-01-01 09:30:00,WITEL_AHU_L5,25172700.0,226.0,225.0,227.0,0.0,0.0,0.0,50.04,0.7515999999999999,2024-01-01 09:30:31.000,2024-01-01 09:30:31.000,2024-01-01 09:30:31.000,34295247.0,24433.0,44158466.0,25172700.0,original,226.0,original,225.0,original,227.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.04,original,0.7515999999999999,original,34295247.0,original,24433.0,original,44158466.0,original,-100.0,original
606580.0,45.0,2024-01-01 10:00:00,WITEL_AHU_L5,25172900.0,227.0,227.0,229.0,0.0,0.0,0.0,49.96,0.7481,2024-01-01 10:00:26.000,2024-01-01 10:00:26.000,2024-01-01 10:00:26.000,34295360.0,24433.0,44158655.0,25172900.0,original,227.0,original,227.0,original,229.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,49.96,original,0.7481,original,34295360.0,original,24433.0,original,44158655.0,original,-89.0,original
606659.0,45.0,2024-01-01 10:30:00,WITEL_AHU_L5,25173000.0,227.0,226.0,228.0,0.0,0.0,0.0,50.0,0.7498999999999999,2024-01-01 10:30:22.000,2024-01-01 10:30:22.000,2024-01-01 10:30:22.000,34295476.0,24433.0,44158846.0,25173000.0,original,227.0,original,226.0,original,228.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.0,original,0.7498999999999999,original,34295476.0,original,24433.0,original,44158846.0,original,-90.0,original
606736.0,45.0,2024-01-01 11:00:00,WITEL_AHU_L5,25173100.0,227.0,226.0,228.0,0.0,0.0,0.0,50.02,0.7509999999999999,2024-01-01 11:00:26.000,2024-01-01 11:00:26.000,2024-01-01 11:00:26.000,34295592.0,24433.0,44159037.0,25173100.0,original,227.0,original,226.0,original,228.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.02,original,0.7509999999999999,original,34295592.0,original,24433.0,original,44159037.0,original,-108.0,original
606818.0,45.0,2024-01-01 11:30:00,WITEL_AHU_L5,25173300.0,227.0,226.0,228.0,0.0,0.0,0.0,50.02,0.7501,2024-01-01 11:30:30.000,2024-01-01 11:30:30.000,2024-01-01 11:30:30.000,34295707.0,24433.0,44159228.0,25173300.0,original,227.0,original,226.0,original,228.0,original,0.0,gap_too_large,0.0,gap_too_large,0.0,gap_too_large,50.02,original,0.7501,original,34295707.0,original,24433.0,original,44159228.0,original,-111.0,original
